TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
collins_moonstone_89_d	32	0.96875	6489	42228	 examination of the room, which 	 examination of the room (which 
radcliffe_udolpho_39_g	30	0.9	11470	5602	ed by the consciousness of suc	ed by the consciousness of no 
doyle_scarlet_7_d	42	0.9047619047619048	5553	1296	he question which confronted me. I was inc	he question which confronted me was to fin
doyle_scarlet_7_d	30	0.9	9980	8486	 of Mr. Joseph Stangerson. The	 of Mr. Joseph Stangerson.” “P
doyle_signoffour_4_d	31	0.9032258064516129	4873	18442	me to the conclusion that he ha	me to the conclusion that it wa
doyle_scarlet_3_d	33	0.9090909090909091	4802	12530	 sniffed the dead man’s lips I de	 sniffed the dead man’s lips, and
doyle_scarlet_3_d	31	1.0	6478	15600	e a careful examination of the 	e a careful examination of the 
doyle_scarlet_3_d	127	0.905511811023622	11691	18865	e examined with his glass the word upon the wall, going over every letter of it with the most minute exactness.” (_Page_ 23.)] 	e examined with his glass the word upon the wall, going over every letter of it with the most minute exactness. This done, he a
doyle_scarlet_3_d	31	0.9354838709677419	12271	2	THE LAURISTON GARDEN MYSTERY”: 	THE LAURISTON GARDEN MYSTERY [6
doyle_scarlet_3_d	81	0.9012345679012346	12543	12202	As he spoke, his nimble fingers were flying here, there, and everywhere.”] [Footn	As he spoke, his nimble fingers were flying here, there, and everywhere, feeling,
radcliffe_udolpho_55_g	30	0.9	8497	14309	 reason to believe that he had	 reason to believe, that they 
collins_moonstone_47_d	32	0.90625	12586	5707	 here, there, and everywhere.”] 	 here, there, and everywhere; hi
doyle_scarlet_11_d	53	0.9433962264150944	13539	9980	s he watched it he saw it writhe along the ground.”] 	s he watched it he saw it writhe along the ground and
radcliffe_udolpho_6_g	30	0.9333333333333333	8497	41686	 reason to believe that he had	 reason to believe that her de
doyle_baskervilles_1_u	30	0.9666666666666667	10862	21	 Mr. Sherlock Holmes, who has 	 Mr. Sherlock Holmes, who was 
christie_styles_13_d	35	0.9142857142857143	4870	19134	 came to the conclusion that he had	 came to the conclusion that if he 
christie_styles_13_d	30	0.9	14049	23173	 End of Project Gutenberg’s A 	 End of Project Gutenberg's Th
doyle_signoffour_7_d	57	0.9122807017543859	4222	18384	 calculated from the length of his stride), and the other	 calculated from the length of his stride, and we know th
doyle_scarlet_13_d	33	0.9090909090909091	50	2019	 before the magistrates upon the 	 before the magistrates in the co
doyle_scarlet_13_d	33	0.9393939393939394	827	4332	 is a matter of no consequence,” 	 is a matter of no consequence to
doyle_scarlet_13_d	30	0.9	7505	21566	ed Jefferson Hope, and that th	ed Jefferson Hope, and said th
doyle_baskervilles_12_u	32	0.90625	7721	8339	nd that the man who had walked i	nd that the man who had owned it
doyle_baskervilles_11_u	30	0.9	3100	20067	 I satisfied myself that it wa	 I satisfied myself that the p
doyle_baskervilles_11_u	30	0.9	8411	699	 was to be found among the jar	 was to be found among the sto
doyle_adventures_4_d	30	0.9	2428	17146	 own inner consciousness what 	 own inner consciousness anyth
doyle_adventures_4_d	33	0.9393939393939394	4233	40820	 from the length of his stride), 	 from the length of his stride. H
doyle_adventures_4_d	31	0.967741935483871	4582	38103	ed expression upon his face ass	ed expression upon his face, as
radcliffe_udolpho_57_g	30	0.9	14049	5730	 End of Project Gutenberg’s A 	 End of Project Gutenberg's Th
