TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_signoffour_6_d	31	0.9032258064516129	10711	4748	utting his head against the cor	utting his hand against the slo
doyle_signoffour_6_d	30	0.9666666666666667	14913	13585	 from one to the other of us w	 from one to the other of us. 
doyle_signoffour_6_d	30	0.9	17535	15618	 the matter through without de	 the matter through with you, 
shelley_frankenstein_55_g	34	0.9117647058823529	13077	4330	 I rushed towards the window, but 	 I rushed towards the window, and 
doyle_signoffour_1_d	30	0.9333333333333333	2214	10643	ould you have the kindness? I 	ould you have the kindness to 
doyle_scarlet_3_d	30	0.9	1194	9250	 the apartment into which he i	 the apartment in which the my
stoker_dracula_25_g	30	0.9333333333333333	17339	16105	t is possible that we may be a	t is possible that we may get 
doyle_baskervilles_1_u	36	1.0	14572	6102	 Sherlock Holmes leaned back in his 	 Sherlock Holmes leaned back in his 
christie_styles_13_d	30	0.9333333333333333	18442	19137	me to the conclusion that it w	me to the conclusion that if h
stoker_dracula_18_g	41	0.9512195121951219	14398	33171	 moment I feared that she was about to fa	 moment I feared that he was about to mak
collins_hauntedhotel_26_u	33	0.9090909090909091	16542	8707	 difference of opinion on this su	 difference of opinion on the que
stoker_dracula_11_g	30	0.9	17339	20674	t is possible that we may be a	t is possible that all may be 
collins_moonstone_85_d	31	0.9354838709677419	11986	23273	 my innocence, how could I hope	 my innocence, how could I pers
doyle_adventures_12_d	31	0.9354838709677419	6524	49472	 there are several points in th	 there are several points on wh
doyle_signoffour_7_d	30	0.9	8323	14624	 a letter from India which was	 a letter from India which giv
doyle_signoffour_7_d	30	0.9666666666666667	14913	22649	 from one to the other of us w	 from one to the other of us f
radcliffe_udolpho_15_g	30	0.9666666666666667	1180	20121	 appearance of the apartment i	 appearance of the apartments 
doyle_signoffour_11_d	44	0.9318181818181818	14404	8777	t I feared that she was about to faint. She 	t I feared that she was about to faint. "It 
doyle_adventures_4_d	30	0.9666666666666667	14913	19602	 from one to the other of us w	 from one to the other of us, 
doyle_scarlet_5_d	33	0.9393939393939394	11423	13502	 was still pondering over the mat	 was still pondering over the str
christie_secretadversary_26_d	41	0.9024390243902439	14906	9742	 looked from one to the other of us with 	 looked from one to the other of his two 
doyle_baskervilles_7_u	32	0.9375	17414	8990	 some light upon that which is s	 some light on that which is so 
christie_styles_11_d	31	0.9354838709677419	18444	17646	 to the conclusion that it was 	 to the conclusion that he was 
radcliffe_udolpho_34_g	31	0.9032258064516129	2766	52665	 delighted to hear that they ar	 delighted to hear, that her pa
dickens_christmascarole_2_g	30	0.9333333333333333	456	7598	 his hands together as he stoo	 his hands together, as he loo
christie_styles_5_d	32	0.9375	6525	37114	there are several points in the 	there are several points in his 
christie_styles_5_d	30	0.9666666666666667	6887	12272	 a considerable sum of money, 	 a considerable sum of money. 
lewis_monk_4_g	30	0.9	19178	66062	 was known to no one. In the c	 was known to no one in the Ca
radcliffe_udolpho_50_g	30	0.9666666666666667	1171	31459	ed by the appearance of the ap	ed by the appearance of the ma
