TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
radcliffe_udolpho_26_g	30	0.9	24547	20882	 disengaged herself from her w	 disengage herself from the gr
radcliffe_udolpho_1_g	33	0.9090909090909091	21554	32490	 recollecting that he was certain	 recollecting that he was speakin
radcliffe_udolpho_1_g	31	0.9032258064516129	24547	3630	 disengaged herself from her wo	 disengaged himself from the wo
lewis_monk_9_g	30	0.9	33321	49241	t, and besought him not to del	t, and besought him not to for
doyle_scarlet_9_d	31	0.9354838709677419	30942	11717	n his heart, that he could not 	n his heart that he would not f
radcliffe_udolpho_16_g	30	0.9	22956	16327	n the preceding night. The Pri	n the preceding night. The coo
radcliffe_udolpho_25_g	30	0.9333333333333333	22200	13236	 to know what was become of Is	 to know what was become of he
radcliffe_udolpho_33_g	30	0.9	710	9542	 the trumpet sounded again. “I	 the trumpet sounded again; an
radcliffe_udolpho_33_g	30	0.9	9370	49716	 to the castle, and made sever	 to the castle, and had never 
radcliffe_udolpho_33_g	30	0.9	23212	4146	, notwithstanding the concern 	, notwithstanding the consider
radcliffe_udolpho_2_g	30	0.9	21554	17822	 recollecting that he was cert	 recollecting that she was int
doyle_adventures_4_d	31	0.9032258064516129	13344	23415	 returning to the hall, where b	 returning to the hotel, where 
radcliffe_udolpho_57_g	31	0.967741935483871	12059	376	 the great hall of the castle. 	 the great hall of the castle, 
walpole_castleofotranto_4_g	30	0.9333333333333333	3451	27789	 to resign the principality of	 to resign the principality, w
walpole_castleofotranto_4_g	35	1.0	3533	32360	 Frederic, the nearest of blood to 	 Frederic, the nearest of blood to 
walpole_castleofotranto_4_g	30	0.9	5212	19705	 with the thought of inviting 	 with the thought of averting 
walpole_castleofotranto_4_g	30	0.9	9360	12097	 to return to the castle, and 	 to return to the castle on th
walpole_castleofotranto_4_g	31	0.9354838709677419	14978	7743	, addressing himself to the chi	, addressing himself to the Fri
walpole_castleofotranto_4_g	31	0.9354838709677419	26288	29999	,” said Theodore, “that thou ca	,” said Theodore, “that the cha
walpole_castleofotranto_4_g	31	0.9354838709677419	36366	28133	 Manfred of being privy to the 	 Manfred of being privy to his 
walpole_castleofotranto_4_g	32	0.9375	40457	12000	 himself to be conducted to the 	 himself to be conducted to his 
