TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_signoffour_7_d	30	0.9	41917	6495	 his hands in his pockets, and	 his hands in his pockets, smo
doyle_scarlet_13_d	35	0.9142857142857143	9864	4402	e leaned back in his chair and laug	e leaned back in his chair and bega
doyle_scarlet_13_d	30	0.9	28132	6929	 on the other side of the room	 on the other side of the rive
radcliffe_udolpho_16_g	30	0.9333333333333333	4269	17293	on the preceding evening, and 	on the preceding evening, was 
radcliffe_udolpho_16_g	34	0.9117647058823529	4271	55499	 the preceding evening, and ran th	 the preceding evening, and at her
radcliffe_udolpho_33_g	33	0.9090909090909091	16964	14735	 steps descending the stairs, "sh	 steps descending the stairs with
doyle_baskervilles_12_u	31	0.967741935483871	15033	9505	What is the meaning of it all, 	What is the meaning of it all? 
doyle_baskervilles_12_u	31	0.9032258064516129	23744	11419	 immediately in front of the ha	 immediately in front of us the
doyle_baskervilles_10_u	30	0.9	9254	3146	, and yet there was something 	, and yet there are some thing
collins_moonstone_56_d	30	0.9	41917	23597	 his hands in his pockets, and	 his hands in his pockets, loo
christie_secretadversary_22_d	30	0.9333333333333333	4983	7478	, unless I am much mistaken, i	, unless I am much mistaken.” 
doyle_baskervilles_11_u	36	0.9166666666666666	29983	2355	 first impression. At the second gla	 first impression. But the second wa
stoker_dracula_20_g	30	0.9	36628	29432	here was something about that 	here was something about his m
collins_moonstone_80_d	30	0.9	16399	5419	 shook his head gravely. "It w	 shook his head gravely. “I am
doyle_adventures_4_d	30	0.9	3249	17218	, and the incident of the nobl	, and the incident of the vani
doyle_adventures_4_d	32	0.90625	12921	26383	 I was inclined to think that I 	 I was inclined to think at one 
doyle_adventures_4_d	30	0.9	14249	14577	 I am afraid that I must remai	 I am afraid that I must press
doyle_adventures_4_d	30	0.9	17097	43806	," said Holmes gravely. "I am 	," said Holmes gravely. "I wou
doyle_adventures_4_d	35	0.9428571428571428	23567	13000	 about a hundred yards from the fro	 about a hundred yards from the poo
doyle_adventures_4_d	30	0.9	27164	14671	 assure you that it has not de	 assure you that it has nothin
doyle_baskervilles_9_u	30	0.9	3770	23339	l, I cannot blame you, for the	l, I cannot blame you for stan
doyle_baskervilles_9_u	33	0.9090909090909091	4983	421	, unless I am much mistaken, is t	, unless I am much mistaken, cons
doyle_baskervilles_9_u	30	0.9666666666666667	41738	12388	 tell me what it all means, an	 tell me what it all means, Wa
doyle_baskervilles_9_u	42	0.9047619047619048	47196	29410	 The words were hardly out of his mouth be	 The words were hardly out of my mouth whe
reeve_oldenglishbaron	33	0.9090909090909091	9643	3468	 I should be glad to know what th	 I should be glad to know all tha
christie_secretadversary_26_d	30	0.9	23002	3480	 easy in my mind about them." 	 easy in my mind about him.” “
doyle_baskervilles_7_u	36	0.9166666666666666	4643	7563	es, and I have no doubt that is her 	es, and I have no doubt that it led 
doyle_baskervilles_7_u	31	0.9032258064516129	27622	16784	 could not have been a better f	 could not have been a greater 
doyle_baskervilles_7_u	30	0.9	43112	7570	 I have no doubt that it is th	 I have no doubt that it led t
christie_styles_11_d	36	0.9166666666666666	10871	4418	I could hardly believe my ears. As y	I could hardly believe my ears. “It 
christie_styles_11_d	31	0.9032258064516129	38503	27488	. Evidently there was a skyligh	. Evidently there was a likelih
stoker_dracula_12_g	30	0.9	26157	27018	s anything of importance. The 	s anything of importance. "Bel
christie_styles_5_d	32	0.90625	5014	38755	 the person in question." As he 	 the person in question was her 
christie_styles_5_d	31	0.9354838709677419	49473	37114	there are several points on whi	there are several points in his
collins_hauntedhotel_6_u	31	0.9032258064516129	41143	10257	 a state of insensibility that 	 a state of insensibility, and 
collins_hauntedhotel_6_u	31	1.0	41917	8080	 his hands in his pockets, and 	 his hands in his pockets, and 
