TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
collins_hauntedhotel_18_u	30	0.9333333333333333	3038	5737	 his handkerchief over his bro	 his handkerchief over his nos
stoker_dracula_17_g	42	0.9285714285714286	26263	7801	 her eyes were flushed with crying. As she	 her eyes were flushed with crying. This s
doyle_adventures_8_d	30	0.9	32659	36558	I think that I have seen now a	I think that I have seen enoug
doyle_adventures_8_d	34	0.9117647058823529	35641	13586	, and a few minutes later I heard 	, and a few moments later I heard 
doyle_adventures_8_d	31	0.9032258064516129	35641	39466	, and a few minutes later I hea	, and a few minutes later we sa
doyle_adventures_8_d	39	0.9230769230769231	50252	5427	t you shall not find me ungrateful for 	t you shall not find me ungrateful." Ho
collins_moonstone_87_d	31	0.9032258064516129	5777	31439	 with the air of a man who wish	 with the air of a man whose mi
collins_moonstone_87_d	33	0.9090909090909091	19542	10518	 position in which I was placed, 	 position in which I had placed m
austen_northangerabbey_10_g	31	0.9032258064516129	18077	516	I shall not say another word ab	I shall not speak another word 
austen_northangerabbey_13_g	31	0.9032258064516129	41405	8960	 must have been one. She had ha	 must have been wrong. She had 
austen_northangerabbey_13_g	35	0.9142857142857143	45199	12986	 without seeing anything more than 	 without seeing anything more of th
stoker_dracula_4_g	32	0.90625	9057	9621	. There could be no doubt that, 	. There could be no doubt as to 
stoker_dracula_4_g	31	0.9032258064516129	29262	1478	 the door was fastened for the 	 the door is fastened from the 
stoker_dracula_4_g	30	0.9	45055	22457	me that this might be the maid	me that this might be the mome
collins_moonstone_78_d	30	0.9	39573	2760	 had an interview with him, an	 had an interview with me, in 
collins_hauntedhotel_3_u	33	0.9090909090909091	5879	7398	, 'I have been informed that you 	, 'I have been informed that the 
poe_pitandpendulum_1_g	30	0.9	9058	31271	 There could be no doubt that,	 There could be no doubt of th
collins_moonstone_55_d	34	0.9117647058823529	16671	19466	ed by some sound in the house. It 	ed by some person in the house. I 
collins_moonstone_55_d	30	0.9	28746	4411	 in the drawing-room, and who 	 in the drawing-room), and the
doyle_signoffour_12_d	32	0.90625	11186	2194	s it would have been better for 	s it would have been easier for 
doyle_signoffour_12_d	34	0.9117647058823529	39017	52743	," said Sherlock Holmes rather ste	," said Sherlock Holmes, "there st
austen_northangerabbey_8_g	30	0.9	15847	5119	r. I have no doubt that she ha	r. I have no doubt that he wil
austen_northangerabbey_8_g	30	0.9	41269	5120	. I have no doubt that she lov	. I have no doubt that he will
doyle_baskervilles_5_u	30	0.9	25973	13358	 the door opened and a young l	 the door opened and a rough-l
doyle_baskervilles_5_u	39	0.9487179487179487	36376	13197	I should not be surprised if that were 	I should not be surprised if this were 
collins_moonstone_54_d	31	0.9032258064516129	836	8071	 from the direction of the Metr	 from the direction of the grav
collins_moonstone_54_d	33	0.9090909090909091	45551	18767	 what you had told me that the la	 what you have told me, that the 
lewis_monk_11_g	32	0.90625	9631	19701	 determined, therefore, that for	 determined therefore, that Anto
radcliffe_udolpho_44_g	30	0.9	42288	2137	ed down the stairs, and he, th	ed down the stairs, and the Co
doyle_scarlet_6_d	31	0.967741935483871	15848	6987	. I have no doubt that she has 	. I have no doubt that he has c
stoker_dracula_13_g	31	0.9032258064516129	28746	14444	 in the drawing-room, and who m	 in the drawing-room, and told 
shelley_frankenstein_45_g	32	0.9375	41440	7958	 listened to his instructions wh	 listened to the instructions wh
doyle_adventures_10_d	33	0.9090909090909091	8927	26437	 upon the table in front of me, I	 upon the table in front of him. 
doyle_adventures_10_d	31	0.9032258064516129	14587	31616	 with his eyes cast down, 'can 	 with his eyes cast down and hi
doyle_adventures_10_d	30	0.9333333333333333	26607	30326	 and passed her hand over his 	 and passed his hand over his 
doyle_adventures_10_d	30	0.9	32303	495	 in clearing the matter up. Wi	 in clearing the matter up, I 
doyle_adventures_10_d	30	0.9	33217	13318	. I understand that you give m	. I understand that you have a
doyle_adventures_10_d	36	0.9166666666666666	35263	11800	 I would not have missed it for a go	 I would not have missed it for worl
walpole_castleofotranto_2_g	30	0.9	5882	26381	I have been informed that you 	I have been informed that she 
doyle_adventures_6_d	31	0.9032258064516129	282	24611	 his hands in the pockets of hi	 his hands into the pockets to 
