TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_adventures_12_d	32	0.90625	1913	7401	 rubbed his hands together, and 	 rubbed his hands together in th
doyle_adventures_12_d	31	0.9032258064516129	13718	50167	e never said a word about it to	e never said a word about them 
dickens_christmascarole_4_g	34	0.9117647058823529	23750	16562	ing at the wolf, and there was a s	ing at the door, and there was a s
dickens_christmascarole_4_g	30	0.9	25052	22768	 what had happened, and what i	 what had happened, and went d
stoker_dracula_10_g	43	0.9534883720930233	1	18747	 _Lucy Westenra's Diary._ _12 September._--	 _Lucy Westenra's Diary._ _9 September._--I
stoker_dracula_10_g	31	0.9032258064516129	16	19649	's Diary._ _12 September._--How	's Diary._ _10 September._--I w
stoker_dracula_10_g	45	0.9111111111111111	1013	19636	. _Dr. Seward's Diary._ _13 September._--Call	. _Dr. Seward's Diary._ _10 September._--I wa
stoker_dracula_10_g	38	0.9210526315789473	5062	21494	 coat and rolled up his shirt-sleeve. 	 coat and rolled up my shirt-sleeve. T
stoker_dracula_10_g	44	0.9545454545454546	5936	18746	. _Lucy Westenra's Diary._ _17 September._--	. _Lucy Westenra's Diary._ _9 September._--I
stoker_dracula_10_g	30	0.9	5952	19649	's Diary._ _17 September._--Fo	's Diary._ _10 September._--I 
stoker_dracula_10_g	50	0.94	18294	19636	. _Dr. Seward's Diary._ _17 September._--I was eng	. _Dr. Seward's Diary._ _10 September._--I was con
stoker_dracula_10_g	31	0.9032258064516129	20259	17308	 be at Hillingham to-night. If 	 be at Hillingham to-night, as 
stoker_dracula_10_g	42	0.9523809523809523	20450	942	." _Dr. Seward's Diary._ _18 September._--	." _Dr. Seward's Diary._ _7 September._--T
stoker_dracula_10_g	40	0.975	20452	19637	 _Dr. Seward's Diary._ _18 September._--	 _Dr. Seward's Diary._ _10 September._--
collins_moonstone_56_d	32	0.96875	3217	15211	 for the first time in my life, 	 for the first time in my life. 
stoker_dracula_20_g	33	0.9696969696969697	4120	25043	 Suddenly he jumped to his feet. 	 Suddenly he jumped to his feet, 
stoker_dracula_20_g	30	0.9	19087	31185	ing on his back on the floor. 	ing on his face on the floor, 
stoker_dracula_20_g	30	0.9	20450	28535	." _Dr. Seward's Diary._ _18 S	." _Dr. Seward's Diary._ _2 Oc
stoker_dracula_12_g	30	0.9	16	29002	's Diary._ _12 September._--Ho	's Diary._ _20 September._--On
stoker_dracula_12_g	43	0.9069767441860465	1014	28990	 _Dr. Seward's Diary._ _13 September._--Cal	 _Dr. Seward's Diary._ _20 September._--Onl
stoker_dracula_12_g	36	0.9166666666666666	2251	12294	, and went into her room. She was sl	, and went up to her room. She was s
stoker_dracula_12_g	40	0.95	18295	28990	 _Dr. Seward's Diary._ _17 September._--	 _Dr. Seward's Diary._ _20 September._--
