TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
collins_moonstone_86_d	30	0.9	12008	29255	re on the ground floor, the si	re on the ground floor of the 
stoker_dracula_27_g	34	0.9117647058823529	18974	15297	 the silence of the night the low 	 the silence of the night, they tw
stoker_dracula_27_g	31	0.9032258064516129	44654	36972	n the drawing of a breath, and 	n the drawing of a breath, the 
stoker_dracula_27_g	34	0.9117647058823529	46408	15297	 the silence of the night the most	 the silence of the night, they tw
collins_moonstone_87_d	30	0.9333333333333333	37330	22508	ed at him in astonishment. "Ye	ed at him in astonishment. The
austen_northangerabbey_10_g	33	0.9090909090909091	20552	15588	 there would be nothing to distur	 there would be nothing to restra
collins_moonstone_51_d	30	0.9	31493	6092	 through the open window, ende	 through the open windows, on 
radcliffe_udolpho_20_g	31	0.9032258064516129	18210	16044	 years have passed since then, 	 years have passed, since this 
christie_secretadversary_7_d	30	0.9	8348	7733	 considerable sum of money--no	 considerable sum of money on 
christie_secretadversary_7_d	30	0.9	13586	5310	, and a few moments later I he	, and a few moments later was 
christie_secretadversary_7_d	30	0.9333333333333333	14563	5310	, and a few moments later a cl	, and a few moments later was 
collins_moonstone_78_d	32	0.9375	22017	2699	 have every reason to believe th	 have every reason to believe,” 
stoker_dracula_22_g	34	1.0	49246	27081	 came to the conclusion that the d	 came to the conclusion that the d
radcliffe_udolpho_42_g	32	0.90625	18210	2865	 years have passed since then, a	 years have passed since this wa
radcliffe_udolpho_42_g	30	0.9333333333333333	44261	6733	on the side of the bed, and yo	on the side of the bed, and pr
radcliffe_udolpho_32_g	30	0.9	22028	6896	 reason to believe that the do	 reason to believe, that she h
doyle_signoffour_12_d	30	0.9	18365	51038	 has done me the honour to ask	 has done me the honor to acce
doyle_signoffour_12_d	31	0.9354838709677419	49249	37981	me to the conclusion that the d	me to the conclusion that this 
doyle_baskervilles_5_u	31	0.9354838709677419	51537	4438	, but sooner or later she must 	, but sooner or later we must c
shelley_frankenstein_39_g	30	0.9	35984	18585	 with the greatest attention. 	 with the greatest affection. 
collins_hauntedhotel_12_u	39	0.9743589743589743	22017	14280	 have every reason to believe that the 	 have every reason to believe that ten 
doyle_scarlet_6_d	31	0.9032258064516129	8986	9260	 terrible change came over our 	 terrible change came over the 
doyle_scarlet_6_d	40	0.925	16723	16665	 he was unable to find any satisfactory 	 he was unable to give any satisfactory 
shelley_frankenstein_45_g	31	0.9032258064516129	50447	3397	 instantly occurred to me, and 	 instantly occurred to me that 
doyle_adventures_10_d	31	0.9032258064516129	154	444	 my friend Sherlock Holmes, I f	 my friend Sherlock Holmes had 
doyle_adventures_10_d	31	0.9032258064516129	24959	26885	," said Holmes, laughing. "I am	," said Holmes, laughing. "You 
doyle_adventures_10_d	35	0.9428571428571428	25634	28731	e o'clock when Sherlock Holmes retu	e o'clock when Sherlock Holmes left
doyle_adventures_10_d	30	0.9	34606	31151	d Holmes. "Yes, there were sev	d Holmes. "Yes, there are step
doyle_adventures_10_d	30	0.9	35291	2750	 with the keenest interest. "W	 with the deepest interest." "
doyle_adventures_6_d	31	0.9354838709677419	11584	25652	 Sherlock Holmes had been leani	 Sherlock Holmes had been detai
doyle_adventures_6_d	37	0.918918918918919	30240	34842	 the blue smoke curling up from the c	 the blue smoke curling up from him, 
doyle_adventures_6_d	33	0.9090909090909091	31973	21914	 any light upon the matter." A sm	 any light upon the matter. One m
doyle_adventures_6_d	37	0.9459459459459459	34459	22049	 he might have communicated with the 	 he might have communicated with his 
doyle_adventures_6_d	31	0.9354838709677419	38813	26592	 you may rest assured that we s	 you may rest assured that she 
doyle_adventures_6_d	33	0.9090909090909091	39599	10857	ow, Watson," said Holmes as we sa	ow, Watson," said Holmes, as a ta
doyle_adventures_6_d	31	0.9354838709677419	46142	27850	s made it impossible for me to 	s made it possible for me to br
doyle_adventures_6_d	30	0.9	47834	34815	 the corner of the ceiling. Ro	 the corner of the ceiling, th
radcliffe_udolpho_56_g	30	0.9	48972	9785	t necessary that I should prol	t necessary that I should tell
collins_hauntedhotel_4_u	34	0.9117647058823529	1439	15054	 the clock on the mantelpiece show	 the clock on the mantel-piece. No
radcliffe_udolpho_38_g	30	0.9	18210	7555	 years have passed since then,	 years have passed, since it h
doyle_signoffour_9_d	32	0.90625	22028	7813	 reason to believe that the doct	 reason to believe that the matt
collins_moonstone_75_d	35	0.9142857142857143	1439	4817	 the clock on the mantelpiece showe	 the clock on the mantelpiece. “How
shelley_frankenstein_56_g	30	0.9	18215	11733	s have passed since then, and 	s have passed since then, but 
radcliffe_udolpho_51_g	35	0.9142857142857143	18971	23541	 in the silence of the night the lo	 in the silence of the night; to fo
radcliffe_udolpho_51_g	32	0.90625	46408	23544	 the silence of the night the mo	 the silence of the night; to fo
christie_secretadversary_18_d	30	0.9666666666666667	49251	18229	 to the conclusion that the do	 to the conclusion that the ho
collins_moonstone_68_d	30	0.9	42066	15629	 in the direction of the Manor	 in the direction of the Stran
collins_hauntedhotel_24_u	30	0.9	15506	11942	 in the direction of the docto	 in the direction of the close
doyle_adventures_3_d	75	0.92	2987	9720	, Dr. Watson, before whom you can speak as freely as before myself. Ha! I a	, Dr. Watson, before whom you can speak as freely as before myself. Kindly 
doyle_adventures_3_d	30	0.9	4235	28457	 gave a violent start and star	 gave a violent start and drop
doyle_adventures_3_d	31	0.9354838709677419	17665	20053	 what did you gather from this 	 what did you gather from that 
doyle_adventures_3_d	39	0.9230769230769231	22017	28360	 have every reason to believe that the 	 have every reason to believe that I wi
doyle_adventures_3_d	30	0.9	24959	6451	," said Holmes, laughing. "I a	," said Holmes, laughing; "it 
doyle_adventures_3_d	30	0.9	33554	35531	e threw himself down upon his 	e threw himself down into his 
doyle_adventures_3_d	31	0.9032258064516129	39022	35366	, and from our window we could 	, and from the window we could 
radcliffe_udolpho_52_g	30	0.9333333333333333	19089	5414	 but nothing was to be seen in	 but nothing was to be seen, e
doyle_scarlet_14_d	32	0.90625	22028	8497	 reason to believe that the doct	 reason to believe that he had c
doyle_scarlet_14_d	35	0.9428571428571428	49246	4870	 came to the conclusion that the do	 came to the conclusion that he had
doyle_scarlet_14_d	32	0.90625	50888	8557	, from his point of view, be an 	, from his point of view, any su
collins_moonstone_89_d	30	0.9333333333333333	12198	54325	 communication between them, b	 communication between them. O
collins_moonstone_89_d	30	0.9	40643	54325	 communication between the two	 communication between them. O
radcliffe_udolpho_7_g	32	0.90625	15557	6689	 convulsion seized her and choke	 convulsion seized her, and she 
doyle_signoffour_8_d	30	0.9	2351	6433	." "My dear fellow, I would no	." "My dear fellow, it would b
shelley_frankenstein_52_g	35	0.9142857142857143	27662	17893	 tapped me on the shoulder, and poi	 tapped me on the shoulder and said
austen_northangerabbey_15_g	31	0.9032258064516129	38918	10696	 had no difficulty in engaging 	 had no difficulty in gaining t
radcliffe_udolpho_23_g	30	0.9	17169	24593	t is certain, therefore, that 	t is certain, therefore, he ca
radcliffe_udolpho_23_g	30	0.9	52031	32299	 hastily closing the door of h	 hastily closing the door, she
poe_marieroget_1_d	31	0.9032258064516129	20368	69498	 without the knowledge of your 	 without the knowledge of any o
poe_marieroget_1_d	32	0.90625	21007	9997	 us early in the afternoon. I ha	 us early in the afternoon of th
doyle_signoffour_4_d	30	0.9333333333333333	8346	6887	 a considerable sum of money--	 a considerable sum of money, 
doyle_signoffour_4_d	35	0.9428571428571428	23346	14911	ed from one to the other of us, whi	ed from one to the other of us with
doyle_signoffour_4_d	31	0.9354838709677419	31361	2213	would you have the kindness to 	would you have the kindness? I 
doyle_signoffour_4_d	33	0.9090909090909091	43927	15838	t was all that I could do to dist	t was all that I could do to pers
doyle_signoffour_4_d	30	0.9333333333333333	49249	18442	me to the conclusion that the 	me to the conclusion that it w
doyle_signoffour_4_d	31	0.9032258064516129	51585	18435	 had come to these conclusions 	 had come to the conclusion tha
doyle_signoffour_6_d	35	0.9142857142857143	22017	11817	 have every reason to believe that 	 have every reason to believe to be
doyle_signoffour_6_d	31	0.967741935483871	22017	14041	 have every reason to believe t	 have every reason to believe, 
doyle_signoffour_6_d	30	0.9666666666666667	23348	13585	 from one to the other of us, 	 from one to the other of us. 
collins_hauntedhotel_20_u	30	0.9	38791	6199	 what I have told you, you may	 what I have told you, do you 
doyle_signoffour_1_d	34	0.9117647058823529	31362	10643	ould you have the kindness to go i	ould you have the kindness to let 
doyle_signoffour_1_d	30	0.9333333333333333	44022	14462	s." I nodded to show that I ha	s." I nodded, to show that I f
doyle_scarlet_3_d	30	0.9333333333333333	27442	5145	 upon which we were engaged. M	 upon which we were engaged, d
doyle_scarlet_3_d	31	0.9354838709677419	36611	17737	 with your permission we shall 	 with your permission I shall d
radcliffe_udolpho_55_g	30	0.9333333333333333	22028	14309	 reason to believe that the do	 reason to believe, that they 
lewis_monk_2_g	32	0.90625	951	28834	 during the last month by the un	 during the last month of her un
doyle_baskervilles_3_u	30	0.9666666666666667	11511	3529	 the terrible event occurred w	 the terrible event occurred s
doyle_baskervilles_3_u	33	0.9090909090909091	25617	9774	 It was nearly one o'clock when S	 It was nearly nine o’clock when 
