TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
collins_moonstone_69_d	32	0.90625	24993	14656	 the other end of the room, and 	 the other end of the room. “Ind
collins_moonstone_69_d	36	0.9166666666666666	35044	14650	her at the further end of the room. 	her at the other end of the room. “I
collins_moonstone_89_d	34	0.9117647058823529	24993	37995	 the other end of the room, and wh	 the other end of the room, was th
collins_moonstone_89_d	31	0.9032258064516129	44190	1013	 that we should have been force	 that we should have been certa
collins_moonstone_89_d	30	0.9	57859	49037	 entrusted with the secret of 	 entrusted with the care of a 
shelley_frankenstein_37_g	31	0.9032258064516129	34322	9770	hat must have been my feelings 	hat must have been his feelings
collins_moonstone_81_d	30	0.9333333333333333	6921	14131	 it was impossible for her to 	 it was impossible for me to u
poe_usher_1_g	30	0.9	47326	2692	 in a distant part of the room	 in a distant part of the coun
poe_usher_1_g	30	0.9	64937	15030	t I found it impossible to res	t I found it impossible to acc
poe_usher_1_g	30	0.9	64938	35950	 I found it impossible to resi	 I found it impossible to say)
christie_secretadversary_16_d	30	0.9	47756	3055	 only chance of escaping, and 	 only chance of escape, and be
doyle_signoffour_8_d	30	0.9	49032	10937	 well acquainted with the road	 well acquainted with the hous
radcliffe_udolpho_29_g	33	0.9090909090909091	45771	7188	 have no reason to complain of th	 have no reason to complain; our 
austen_northangerabbey_21_g	30	0.9	23436	2789	 immediately dismissed her Mal	 immediately dismissed her, it
reeve_oldenglishbaron	30	0.9	14522	6443	 then addressed himself to me.	 then addressed himself to Lor
reeve_oldenglishbaron	30	0.9	41811	5523	 his hand into his bosom, and 	 his hand into his bosom, he d
reeve_oldenglishbaron	30	0.9	52605	6443	 then addressed himself to me,	 then addressed himself to Lor
reeve_oldenglishbaron	30	0.9	62674	4955	 came to the knowledge of my L	 came to the knowledge of his 
doyle_scarlet_3_d	33	0.9393939393939394	15648	4666	 if you had nothing better to do!	 if you have nothing better to do
radcliffe_udolpho_55_g	30	0.9	455	8303	 the honour of his family, fel	 the honour of his family woul
radcliffe_udolpho_55_g	30	0.9333333333333333	59308	16209	 had carefully concealed them 	 had carefully concealed her n
lewis_monk_2_g	34	0.9411764705882353	6258	69040	 you will be convinced that my exp	 you will be convinced that my pas
lewis_monk_2_g	31	0.9032258064516129	36759	34515	is action did not escape me; Bu	is action did not escape the Su
lewis_monk_2_g	38	0.9210526315789473	43798	88675	 reclined her head upon her shoulder. 	 reclined her head upon his shoulder; 
lewis_monk_2_g	32	0.90625	46123	12787	 in the accents of despair, 'Alm	 in the accents of despair, whil
lewis_monk_2_g	31	0.9354838709677419	52854	46986	 found it impossible for me to 	 found it impossible for some t
lewis_monk_2_g	38	0.9210526315789473	54905	2487	 after a silence of some minutes, 'I w	 after a silence of some minutes; 'How
austen_northangerabbey_9_g	42	0.9285714285714286	3484	14962	 a moment's conversation with her were as 	 a moment's conversation with her dearest 
walpole_castleofotranto_3_g	30	0.9	6814	30658	 first became acquainted with 	 first became acquainted. The 
doyle_scarlet_11_d	30	0.9	18193	2980	 followed them to the door, an	 followed them to the door. “L
doyle_scarlet_11_d	30	0.9	45464	7041	 for the arrival of the Gang; 	 for the arrival of the young 
collins_moonstone_58_d	30	0.9333333333333333	36971	9976	 began to doubt whether I was 	 began to doubt whether I had 
lewis_monk_9_g	32	0.9375	532	19682	he adventure which He had just w	he adventure which She had just 
lewis_monk_9_g	31	0.9032258064516129	2799	47575	 the Convent of St. Clare, in w	 the Convent of St. Clare: His 
lewis_monk_9_g	35	0.9142857142857143	5735	7891	 the Marquis de las Cisternas were 	 the Marquis de las Cisternas She h
lewis_monk_9_g	31	0.967741935483871	5735	8881	 the Marquis de las Cisternas w	 the Marquis de las Cisternas, 
lewis_monk_9_g	31	0.967741935483871	5735	44045	 the Marquis de las Cisternas w	 the Marquis de las Cisternas, 
