TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
radcliffe_udolpho_13_g	31	0.9354838709677419	13907	45998	 allowed her to distinguish lit	 allowed her to distinguish the
radcliffe_udolpho_13_g	32	0.9375	34693	11181	 in the present state of her spi	 in the present state of her min
radcliffe_udolpho_13_g	32	0.90625	36206	27941	, looking round the chamber and 	, looking round the chamber for 
radcliffe_udolpho_13_g	32	0.9375	45832	11181	 in the present state of her spi	 in the present state of her min
radcliffe_udolpho_3_g	50	0.92	13452	8863	 almost expected to see banditti start up from und	 almost expected to see banditti start from behind
walpole_castleofotranto_1_g	33	0.9696969696969697	17378	21054	 the foot of the stair-case, and 	 the foot of the staircase, and h
radcliffe_udolpho_48_g	30	0.9	26375	24275	 on the other side of the cast	 on the other side of the hous
radcliffe_udolpho_48_g	30	0.9	34696	8509	 the present state of her spir	 the present state of her mind
radcliffe_udolpho_48_g	30	0.9	45835	8509	 the present state of her spir	 the present state of her mind
shelley_frankenstein_40_g	31	0.9032258064516129	4999	5107	 conjectures, concerning the mo	 conjecture concerning the prob
radcliffe_udolpho_22_g	31	0.967741935483871	307	9993	 knocking at her chamber door. 	 knocking at her chamber door, 
radcliffe_udolpho_22_g	30	0.9333333333333333	671	9379	 ma'amselle!' said Annette, 'd	 ma'amselle!' said Annette; 'w
radcliffe_udolpho_22_g	31	0.9032258064516129	1022	13522	, ma'amselle, I would not trifl	, ma'amselle, I would not tell 
radcliffe_udolpho_22_g	30	0.9	3031	19911	 dressing-room, where she foun	 dressing-room, where she ment
radcliffe_udolpho_22_g	30	0.9	22590	9915	 Montoni, and was retiring; 'B	 Montoni, and was retiring to 
radcliffe_udolpho_22_g	31	0.9354838709677419	26486	9377	e, ma'amselle,' said Annette, '	e, ma'amselle!' said Annette; '
radcliffe_udolpho_22_g	31	0.967741935483871	27264	9377	e, ma'amselle!' said Annette: '	e, ma'amselle!' said Annette; '
radcliffe_udolpho_22_g	30	0.9	29045	4745	, Annette?' said Emily, when s	, Annette?' said Emily, in ast
radcliffe_udolpho_22_g	36	0.9166666666666666	29224	15437	, ma'amselle, replied Annette, 'nor 	, ma'amselle,' replied Annette, 'I w
radcliffe_udolpho_22_g	33	0.9090909090909091	31446	35393	ly to her chamber, which was in a	ly to her chamber, which was the 
radcliffe_udolpho_22_g	30	0.9	36179	9378	, ma'amselle,' said Annette, l	, ma'amselle!' said Annette; '
radcliffe_udolpho_22_g	32	0.90625	39066	15438	 ma'amselle,' cried Annette, 'lo	 ma'amselle,' replied Annette, '
radcliffe_udolpho_22_g	30	0.9	40713	4745	, Annette?' said Emily, in muc	, Annette?' said Emily, in ast
radcliffe_udolpho_22_g	30	0.9666666666666667	47907	35682	 with her eyes fixed on the dy	 with her eyes fixed on the do
radcliffe_udolpho_22_g	30	0.9666666666666667	48276	11596	 stood hesitating whether to g	 stood hesitating whether to c
shelley_frankenstein_54_g	35	0.9428571428571428	8496	18342	d the amphitheatre of mountains, th	d the amphitheatre of mountains whi
reeve_oldenglishbaron	33	0.9090909090909091	16357	28622	 preparations for his reception, 	 preparations for their reception
doyle_scarlet_2_d	32	0.90625	26377	18709	n the other side of the castle, 	n the other side of the street, 
radcliffe_udolpho_4_g	30	0.9	10369	2445	ing them with splendid tints, 	ing them with splendid light, 
radcliffe_udolpho_4_g	30	0.9	13567	26444	, and, soon after, reached the	, and, soon after, enabled the
collins_hauntedhotel_11_u	31	0.9032258064516129	620	1545	 to support herself, and sat do	 to support herself, and still 
lewis_monk_7_g	30	0.9	8221	35515	. At length, they reached a li	. At length they reached a spa
lewis_monk_7_g	35	0.9428571428571428	17376	30307	ed the foot of the stair-case, and 	ed the foot of the Staircase, and c
lewis_monk_7_g	31	0.9032258064516129	17376	43055	ed the foot of the stair-case, 	ed the foot of the Staircase. T
lewis_monk_7_g	30	0.9	30124	29835	, and found themselves, after 	, and found themselves at the 
radcliffe_udolpho_10_g	32	0.96875	6737	8646	 precipices of the mountains, th	 precipices of the mountains, wh
radcliffe_udolpho_10_g	31	0.9354838709677419	8944	32404	. Emily gazed long on the splen	. Emily gazed long on the plane
radcliffe_udolpho_10_g	31	1.0	13257	29642	n, rising over the tops of the 	n, rising over the tops of the 
radcliffe_udolpho_10_g	31	0.9032258064516129	25742	11427	 did not appear to notice this 	 did not appear to notice her i
shelley_frankenstein_51_g	30	0.9	39491	3111	 the beginning of October; nay	 the beginning of October, and
shelley_frankenstein_51_g	32	0.90625	47903	14252	 sat with her eyes fixed on the 	 sat with my eyes fixed on the g
walpole_castleofotranto_5_g	30	0.9333333333333333	34673	27492	 her apartment; but, in the pr	 her apartment; but, in the mi
lewis_monk_6_g	30	0.9	7970	20519	 shudder at the idea of this d	 shudder at the idea of that w
austen_northangerabbey_16_g	30	0.9	47549	4744	 that, whatever might be her s	 that, whatever might be our h
radcliffe_udolpho_21_g	35	1.0	47132	1035	, on the eve of her departure from 	, on the eve of her departure from 
stoker_dracula_1_g	30	0.9	20585	26210	 and whistled through the whol	 and whistled through the rock
doyle_adventures_9_d	30	0.9	23129	20778	 at the other end of the castl	 at the other end of the passa
doyle_adventures_9_d	30	0.9	47795	32195	 along the corridor and round 	 along the corridor and down a
radcliffe_udolpho_12_g	44	0.9318181818181818	613	28554	 unable to support herself, and sat down on 	 unable to support herself, she sat down on 
radcliffe_udolpho_12_g	33	0.9090909090909091	4950	29161	n the scenes, to which she was re	n the scene, to which she answere
radcliffe_udolpho_12_g	30	0.9	5399	18157	, which was necessary to the h	, which was so necessary to he
radcliffe_udolpho_12_g	31	0.9032258064516129	18695	17731	 windows, that opened upon the 	 windows, that opened upon a ba
radcliffe_udolpho_12_g	32	0.90625	31026	18743	. She determined, however, when 	. She determined, however, that 
radcliffe_udolpho_12_g	32	0.90625	47088	25661	 remembered all that Valancourt 	 remembered only that Valancourt
radcliffe_udolpho_12_g	42	0.9047619047619048	47899	8826	 she sat with her eyes fixed on the dying 	 she sat with her eyes fixed on the far-di
