TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
radcliffe_udolpho_42_g	31	0.9032258064516129	5532	10859	 entered the bed-chamber by the	 entered the bed-chamber, I hea
collins_moonstone_55_d	41	0.926829268292683	4090	30258	e produced a favourable impression on Agn	e produced an unfavourable impression on 
austen_northangerabbey_8_g	31	0.9354838709677419	12250	14366	 two younger sisters and the nu	 two younger sisters and their 
christie_styles_7_d	30	0.9333333333333333	11631	16135	ther in the drawing-room. Here	ther in the drawing-room. I re
stoker_dracula_13_g	30	0.9333333333333333	12110	921	n. Under these circumstances, 	n. Under the circumstances, Va
walpole_castleofotranto_2_g	30	0.9333333333333333	658	41838	 at the other end of the corri	 at the other end of the court
doyle_adventures_6_d	30	0.9	3141	19578	 the second floor of the house	 the second floor of the opium
collins_hauntedhotel_17_u	30	0.9	2503	3911	e had not left the hotel more 	e had not left the hotel ten m
collins_hauntedhotel_17_u	35	0.9142857142857143	12216	10920	 night in the room occupied by her 	 night in the room occupied in the 
collins_hauntedhotel_24_u	36	0.9722222222222222	657	2085	s at the other end of the corridor w	s at the other end of the corridor. 
doyle_adventures_3_d	38	0.9210526315789473	979	30428	d that it was impossible for her to as	d that it was impossible for me to sol
radcliffe_udolpho_52_g	33	0.9090909090909091	11878	15664	 could give no explanation of the	 could give any explanation of it
stoker_dracula_14_g	32	0.9375	4884	15209	 back to the drawing-room she wa	 back to the drawing-room, he sa
lewis_monk_3_g	30	1.0	985	6921	 it was impossible for her to 	 it was impossible for her to 
collins_moonstone_89_d	30	0.9666666666666667	12110	51709	n. Under these circumstances, 	n. Under those circumstances, 
collins_moonstone_81_d	35	0.9428571428571428	980	14126	 that it was impossible for her to 	 that it was impossible for me to u
doyle_scarlet_7_d	30	0.9	5422	2704	 on the second floor (no other	 on the second floor, and ther
collins_hauntedhotel_16_u	31	0.9032258064516129	6369	1782	 Lady Montbarry's advice, and t	 Lady Montbarry's advice, he to
radcliffe_udolpho_46_g	30	0.9	3320	1748	 to take possession of the roo	 to take possession of the est
collins_hauntedhotel_14_u	31	0.9032258064516129	4233	1610	s on the walls and ceiling were	s on the walls and ceilings cle
radcliffe_udolpho_26_g	30	0.9	11878	25949	 could give no explanation of 	 could give no explanation, an
christie_styles_10_d	30	0.9	978	23134	ed that it was impossible for 	ed that it was possible, from 
lewis_monk_9_g	31	0.9354838709677419	3700	11854	 to have the pleasure of person	 to have the pleasure of presen
