TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
stoker_dracula_22_g	30	0.9	1	3	 JONATHAN HARKER'S JOURNAL--_c	 JONATHAN HARKER'S JOURNAL _3 
poe_pitandpendulum_1_g	30	0.9	9622	31271	 There could be no doubt as to	 There could be no doubt of th
radcliffe_udolpho_42_g	30	0.9333333333333333	16950	16690	 the key of the outer door, wh	 the key of the outer door, an
shelley_frankenstein_39_g	36	0.9722222222222222	22725	4100	 and covered my face with my hands t	 and covered my face with my hands. 
christie_styles_7_d	33	0.9090909090909091	8895	15343	, and looked out of the window, w	, and looking out of the window w
lewis_monk_11_g	30	1.0	7879	51316	 was fastened on the outside. 	 was fastened on the outside. 
stoker_dracula_13_g	31	0.9032258064516129	5826	14636	. When he went out of the room 	. When he came out of the room 
collins_moonstone_71_d	30	0.9	10489	4160	 with a sense of soothing, and	 with a sense of something wan
shelley_frankenstein_56_g	30	0.9333333333333333	6855	20095	 that might be useful to me we	 that might be useful to my fe
stoker_dracula_5_g	30	0.9	5205	12658	 came into his face, and his e	 came into his face, and he pu
stoker_dracula_19_g	30	0.9	1	2	 JONATHAN HARKER'S JOURNAL--_c	 JONATHAN HARKER'S JOURNAL _1 
stoker_dracula_19_g	31	0.967741935483871	8896	23328	 and looked out of the window, 	 and looked out of the window. 
stoker_dracula_19_g	34	0.9117647058823529	8896	23913	 and looked out of the window, whi	 and looked out of the window agai
stoker_dracula_19_g	30	0.9	11810	23232	nd then there was silence, dee	nd then there was silence over
stoker_dracula_19_g	31	0.9032258064516129	28497	24276	. Then there came the sound of 	. Then there was the sound of a
stoker_dracula_14_g	30	0.9	23752	13458	 threw myself on my knees. It 	 threw myself on my knees and 
lewis_monk_3_g	30	0.9	8900	10604	 looked out of the window, whi	 looked out of the window, I s
radcliffe_udolpho_24_g	33	0.9090909090909091	3966	15644	s, which, however, I could not un	s, which, however, she could not 
stoker_dracula_26_g	32	0.90625	28401	18404	here must have been some other m	here must have been some letter 
doyle_scarlet_3_d	33	0.9090909090909091	9621	13238	. There could be no doubt as to h	. There could be no doubt that th
stoker_dracula_23_g	31	0.9032258064516129	12739	11890	 I could hear the beating of he	 I could hear the "ting" of the
stoker_dracula_23_g	30	0.9333333333333333	23977	22866	 before the dawn, and when I w	 before the dawn, and then I s
stoker_dracula_6_g	33	0.9090909090909091	3112	16190	 * * * * * _28 May._--There is a 	 * * * * * _8 July._--There is a 
stoker_dracula_6_g	34	0.9117647058823529	4830	26581	e sat down beside me, and said in 	e sat down beside me, he said in a
stoker_dracula_18_g	32	0.90625	21890	2285	o my intense astonishment I saw 	o my intense astonishment, he sa
stoker_dracula_11_g	32	0.90625	17595	22203	, which had evidently been used 	, which had evidently been buffe
