TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_signoffour_12_d	30	0.9	11727	37172	I told him the whole story. We	I told him the whole story, wi
austen_northangerabbey_8_g	30	0.9	1081	2082	 she was sharing with the Amer	 she was sharing with the scor
collins_moonstone_54_d	32	0.9375	17667	4460	 the light of what happened they	 the light of what happened afte
radcliffe_udolpho_30_g	31	0.9354838709677419	1055	22756	 the door of the apartment she 	 the door of the apartment, whe
christie_secretadversary_21_d	50	0.96	5654	2958	.” “Thank you, sir, it’s awfully decent of you.” “	.” “Thank you, sir. It’s awfully decent of you.” “
christie_secretadversary_21_d	32	0.90625	8060	3219	,” said Mr. Carter gravely. “It 	,” said Mr. Carter gravely. He s
lewis_monk_11_g	30	1.0	4641	47159	 which had taken place in the 	 which had taken place in the 
christie_secretadversary_12_d	32	0.90625	12272	17447	 Mrs. Vandemeyer’s bedroom.” “I 	 Mrs. Vandemeyer’s bedroom. The 
christie_secretadversary_12_d	32	1.0	12656	5743	,” said Tuppence thoughtfully. “	,” said Tuppence thoughtfully. “
christie_secretadversary_12_d	30	0.9	14800	3567	 works on crime and criminals.	 works on crime and criminolog
doyle_scarlet_6_d	32	0.96875	12048	9490	There was silence for a moment. 	There was silence for a moment, 
doyle_adventures_6_d	30	0.9	8965	1949	 and tell us all about it.” “H	 and tell us all about it. Or 
doyle_adventures_6_d	36	0.9166666666666666	14425	46736	hen it occurred to me that the crimi	hen it occurred to me that there mig
radcliffe_udolpho_38_g	30	0.9	4919	26753	 in the presence of the other 	 in the presence of her father
christie_secretadversary_9_d	33	1.0	12657	4906	” said Tuppence thoughtfully. “I 	” said Tuppence thoughtfully. “I 
christie_secretadversary_18_d	30	0.9	12091	6778	,” said Julius suddenly, “you’	,” said Julius suddenly, “I’d 
stoker_dracula_19_g	33	0.9393939393939394	14422	25505	. Then it occurred to me that the	. Then it occurred to me that I h
collins_moonstone_89_d	32	1.0	8364	30632	 that there was something wrong 	 that there was something wrong 
christie_secretadversary_25_d	30	0.9	6732	8417	 the American Ambassador. “We 	 the American Ambassador. “Mos
christie_secretadversary_25_d	30	0.9666666666666667	6939	576	 Tuppence shook her head. “No-	 Tuppence shook her head. “No,
