TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
austen_northangerabbey_8_g	31	0.9032258064516129	50440	14117	 I am much obliged to you both 	 I am much obliged to you, our 
doyle_baskervilles_5_u	34	0.9117647058823529	15053	18297	, but I give you my word that when	, but I give you my word that I sh
doyle_baskervilles_5_u	34	0.9117647058823529	26209	139	 business in which he had been con	 business in which we had been inv
collins_moonstone_54_d	31	0.967741935483871	48125	13691	ut, as ill luck would have it, 	ut, as ill-luck would have it, 
christie_secretadversary_12_d	30	0.9	31844	1077	t, and it was certain that we 	t, and it is certain that he a
doyle_adventures_10_d	41	0.9512195121951219	1074	24593	 leaned back in his chair and laughed alo	 leaned back in his chair and laughed hea
doyle_adventures_10_d	30	0.9	7626	24880	se you know all about it, gent	se you know all about it," he 
doyle_adventures_10_d	32	0.9375	22070	36564	 at the other side of the moat. 	 at the other side of the road. 
doyle_adventures_10_d	30	0.9	22581	36567	 the other side of the moat. I	 the other side of the road. H
doyle_adventures_10_d	35	0.9142857142857143	31608	40732	 been in the company of the murdere	 been in the company of the bridegr
doyle_adventures_10_d	30	0.9333333333333333	49484	39509	," said Sherlock Holmes. "A fi	," said Sherlock Holmes. "It i
walpole_castleofotranto_2_g	30	0.9	27904	30349	 it, and the light of the lant	 it, and the light of the moon
doyle_adventures_6_d	36	0.9166666666666666	4164	13003	 "You forget that we know nothing of	 "You forget that I know nothing abo
doyle_adventures_6_d	36	0.9166666666666666	31587	19095	 he was known to have been in the co	 he was known to have been at the fo
doyle_adventures_6_d	30	0.9	36428	42734	 to the proper authorities, an	 to the proper authorities. Th
doyle_adventures_6_d	30	0.9	41170	48476	 by the most solemn oaths that	 by the most solemn oaths whic
reeve_oldenglishbaron	30	0.9	19134	23438	, he threw himself into the ca	, he threw himself into his ar
radcliffe_udolpho_38_g	31	0.9032258064516129	15175	17408	 with the intention of giving a	 with the intention of writing 
christie_secretadversary_18_d	30	0.9	37983	18229	 to the conclusion that this s	 to the conclusion that the ho
stoker_dracula_5_g	33	0.9696969696969697	51296	3172	. I think she is one of the most 	. I think he is one of the most r
