TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_scarlet_6_d	30	0.9	25008	12112	Would to God that I had never 	Would to God that I had given 
doyle_scarlet_6_d	30	0.9	25053	12112	Would to God that I had never 	Would to God that I had given 
walpole_castleofotranto_2_g	31	0.9032258064516129	26059	32182	 herself under his protection. 	 herself under my protection.” 
collins_hauntedhotel_4_u	31	0.9354838709677419	20102	12764	. There was something in her lo	. There was something in the wo
radcliffe_udolpho_38_g	30	0.9666666666666667	6048	7389	d to the gratification of the 	d to the gratification of her 
radcliffe_udolpho_38_g	30	0.9	9022	36020	 was not proof against the fre	 was not proof against it, he 
radcliffe_udolpho_38_g	30	0.9	22559	1669	 on the means of removing this	 on the means of recovering th
radcliffe_udolpho_38_g	30	0.9	34833	24639	 much pleased with him and mor	 much pleased with him, on our
shelley_frankenstein_56_g	31	0.9032258064516129	6665	31084	. At length She opened her eyes	. At length he opened his eyes;
lewis_monk_12_g	32	0.90625	6052	15651	 the gratification of the senses	 the gratification of my senses:
lewis_monk_12_g	39	0.9230769230769231	11926	33690	e, were ill-calculated to inspire her w	e, were ill-calculated to inspire that 
lewis_monk_12_g	30	0.9	25622	30930	e!' At this moment the Abbot h	e!' At this moment the bolt of
lewis_monk_12_g	34	0.9705882352941176	43226	13152	s were so violent, as nearly to ha	s were so violent, as nearly to an
lewis_monk_12_g	31	0.9354838709677419	66004	33445	 scenes in which I had been an 	 scenes in which He had been a 
radcliffe_udolpho_51_g	39	0.9230769230769231	36374	24140	 being sufficiently recovered to relate	 being sufficiently recovered to bear t
radcliffe_udolpho_5_g	30	0.9	14608	11097	y of his countenance. 'What, w	y of his countenance: 'What ha
radcliffe_udolpho_5_g	31	0.9354838709677419	37286	5799	l, and endeavoured to make her 	l, and endeavoured to make his 
doyle_adventures_3_d	31	0.967741935483871	35566	25828	t the bedside of the Sufferer. 	t the bedside of the sufferer. 
radcliffe_udolpho_52_g	30	0.9	24388	14914	 only chance of escaping their	 only chance of escaping detec
stoker_dracula_19_g	30	0.9333333333333333	35499	16917	 the adventures of the night, 	 the adventure of the night he
stoker_dracula_14_g	30	0.9333333333333333	61762	13456	 I threw myself upon my knees 	 I threw myself on my knees an
lewis_monk_3_g	33	0.9393939393939394	863	49028	 was well acquainted with the nat	 was well acquainted with the roa
lewis_monk_3_g	32	0.90625	23193	2799	 the Convent of St. Clare is on 	 the Convent of St. Clare, in wh
lewis_monk_3_g	30	0.9	25107	40214	 darted upon him a look of sco	 darted upon him a look of min
lewis_monk_3_g	38	0.9473684210526315	26019	61012	 resolved to risque every thing to thr	 resolved to risque every thing to pre
lewis_monk_3_g	31	0.9032258064516129	26067	64420	 under his protection. The door	 under his protection. The grat
lewis_monk_3_g	32	0.9375	29640	36848	 continued to converse with him 	 continued to converse with the 
lewis_monk_3_g	37	0.918918918918919	30926	61794	ould not escape the vigilance of the 	ould not escape the vigilance of our 
lewis_monk_3_g	34	0.9117647058823529	35528	65882	 no persuasion could induce her to	 no persuasions could induce Theod
lewis_monk_3_g	38	0.9210526315789473	45821	57047	 which might lead him to suspect their	 which might lead me to suspect the cr
lewis_monk_3_g	30	0.9	46886	52700	 complied with his request. Th	 complied with his request ins
lewis_monk_3_g	33	0.9090909090909091	49352	29823	 permitted me to distinguish the 	 permitted me to distinguish a Ma
lewis_monk_3_g	31	0.9354838709677419	56214	22511	 which I had just quitted: The 	 which I had just quitted. She 
lewis_monk_3_g	35	0.9142857142857143	65301	5735	 the Marquis de las Cisternas, One 	 the Marquis de las Cisternas were 
lewis_monk_3_g	33	0.9090909090909091	67741	65882	 no persuasion could induce me to	 no persuasions could induce Theo
lewis_monk_3_g	30	0.9333333333333333	73086	60748	Such was my situation, when Ca	Such was my situation, when th
collins_moonstone_69_d	30	0.9333333333333333	78134	22463	 It is needless to say that Th	 It is needless to say that my
stoker_dracula_26_g	33	0.9090909090909091	21450	16607	r; and in order to prevent the le	r; and in order to prevent his be
stoker_dracula_26_g	33	0.9090909090909091	28164	6077	e. She opened her eyes, and on li	e. She opened her eyes, and we al
collins_moonstone_89_d	30	0.9	7190	7578	ed themselves on every side co	ed themselves on either side o
