TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
collins_moonstone_55_d	32	0.9375	1991	38182	 the servants hall, where the dy	 the servants’ hall, where they 
collins_moonstone_55_d	30	0.9	5942	8799	 as they had been left twenty 	 as they had been left when we
radcliffe_udolpho_32_g	34	0.9411764705882353	6256	4221	 the horror she had suffered upon 	 the horrors she had suffered, on 
radcliffe_udolpho_32_g	31	0.9032258064516129	16624	22644	 she recollected, that, on ente	 she recollected, that, in the 
radcliffe_udolpho_32_g	34	1.0	18269	17275	assured by this circumstance, she 	assured by this circumstance, she 
shelley_frankenstein_39_g	32	0.90625	15249	11593	 the remainder of the night in a	 the remainder of the night, whi
radcliffe_udolpho_30_g	31	0.9032258064516129	12182	32077	 she endeavoured to conceal her	 she endeavoured to console her
radcliffe_udolpho_30_g	33	0.9090909090909091	16619	8796	 till she recollected, that, on e	 till she recollected, that the e
radcliffe_udolpho_44_g	32	0.90625	2744	1592	 the top of the stair-case, Doro	 the top of the stair-case, wher
radcliffe_udolpho_44_g	41	0.9024390243902439	14721	9060	 the rooms, through which they passed. Wh	 the rooms, through which he passed, with
radcliffe_udolpho_44_g	30	0.9	14730	9333	s, through which they passed. 	s, through which he passed, he
radcliffe_udolpho_44_g	35	0.9714285714285714	17105	12796	 the appearance she had witnessed, 	 the appearance she had witnessed i
radcliffe_udolpho_44_g	30	0.9666666666666667	17179	9932	 of the deceased Marchioness w	 of the deceased Marchioness, 
radcliffe_udolpho_56_g	30	0.9	11255	5377	 and her voice trembled, as it	 and her voice trembled, and w
radcliffe_udolpho_56_g	31	1.0	14496	6273	, and, in the next moment, the 	, and, in the next moment, the 
radcliffe_udolpho_38_g	30	0.9	1860	14023	, and the Lady Blanche, opened	, and the Lady Blanche joined 
radcliffe_udolpho_38_g	35	0.9142857142857143	2432	7433	, ma'amselle,' said Dorothee, 'but 	, ma'amselle!' said Dorothee, 'it i
radcliffe_udolpho_38_g	33	0.9090909090909091	2862	7552	any years have passed since this 	any years have passed, since it h
radcliffe_udolpho_38_g	35	0.9142857142857143	5613	21702	 It was some time before Emily perc	 It was some time before Emily coul
radcliffe_udolpho_38_g	33	0.9090909090909091	7348	7433	, ma'amselle,' said Dorothee, poi	, ma'amselle!' said Dorothee, 'it
radcliffe_udolpho_38_g	34	1.0	7422	4586	her very self! just as she looked 	her very self! just as she looked 
radcliffe_udolpho_38_g	30	0.9	12186	6430	 endeavoured to conceal her em	 endeavoured to conceal. Her c
radcliffe_udolpho_38_g	36	0.9166666666666666	12186	25411	 endeavoured to conceal her emotion 	 endeavouring to conceal her emotion
radcliffe_udolpho_38_g	33	0.9090909090909091	13247	8517	I can almost fancy I see her now.	I can almost fancy I see her befo
radcliffe_udolpho_38_g	36	0.9166666666666666	15805	11340	 Dorothee replied, that she had cons	 Dorothee replied, that she had been
radcliffe_udolpho_17_g	33	0.9090909090909091	19000	4131	 distinguished the voice of Annet	 distinguished the voices of Mont
radcliffe_udolpho_52_g	30	0.9	5611	284	r. It was some time before Emi	r. It was some time before she
radcliffe_udolpho_52_g	30	0.9	13479	6199	 within the dusky curtains, as	 within the dusky curtains.' A
radcliffe_udolpho_24_g	35	0.9142857142857143	6187	2261	 almost expected to have seen a hum	 almost expected to have seen among
radcliffe_udolpho_24_g	34	0.9117647058823529	14496	4783	, and, in the next moment, the app	, and, in the next moment, she hea
collins_moonstone_89_d	31	0.9032258064516129	12955	16165	 particularly interesting to he	 particularly interested in the
radcliffe_udolpho_7_g	30	0.9333333333333333	3154	1086	truck with the circumstance, a	truck with the circumstances o
collins_moonstone_81_d	32	0.90625	12579	10949	 sat down on the side of the bed	 sat down on the slope of the be
radcliffe_udolpho_39_g	30	0.9	18446	465	 on reaching the foot of the b	 on reaching the door of the l
christie_secretadversary_25_d	30	0.9	12579	15570	 sat down on the side of the b	 sat down on the edge of the t
radcliffe_udolpho_23_g	35	0.9142857142857143	342	27048	ed along the north side of the chat	ed along the south side of the cast
radcliffe_udolpho_23_g	42	0.9047619047619048	476	23638	 a great extent of the castle, and by the 	 a great extent of the castle, and, above 
radcliffe_udolpho_23_g	32	0.90625	6708	33240	led to support herself upon the 	led to support herself, and the 
radcliffe_udolpho_23_g	31	0.9032258064516129	7772	25191	 she thought she perceived some	 she thought she perceived ther
poe_marieroget_1_d	34	0.9117647058823529	17247	63636	 unaccountable circumstance, occur	 unaccountable circumstance, or on
radcliffe_udolpho_55_g	30	0.9	304	23788	 to the late Marchioness. Thes	 to the late Marchioness, the 
radcliffe_udolpho_55_g	32	0.90625	12681	24219	 the melancholy catastrophe, whi	 the melancholy catastrophe of h
radcliffe_udolpho_46_g	30	0.9666666666666667	3159	1597	 with the circumstance, and af	 with the circumstance, and ad
walpole_castleofotranto_3_g	30	0.9333333333333333	9539	24547	 disengaged herself from the v	 disengaged herself from her w
walpole_castleofotranto_3_g	30	0.9333333333333333	18894	28779	, which seemed to come from th	, which seemed to come from ab
radcliffe_udolpho_26_g	35	0.9142857142857143	703	610	 requested, that Emily would wait h	 requested, that Emily would meet h
radcliffe_udolpho_26_g	30	0.9333333333333333	9539	20882	 disengaged herself from the v	 disengage herself from the gr
radcliffe_udolpho_26_g	32	0.9375	10991	15967	ed softly to the door, which sto	ed softly to the door, which, on
radcliffe_udolpho_1_g	32	0.9375	7700	12383	 expression of the countenance i	 expression of her countenance, 
radcliffe_udolpho_1_g	30	0.9	9539	3630	 disengaged herself from the v	 disengaged himself from the w
radcliffe_udolpho_1_g	30	0.9	17925	23166	 recollected that she had left	 recollected that she had take
stoker_dracula_18_g	34	1.0	12579	35652	 sat down on the side of the bed. 	 sat down on the side of the bed. 
doyle_adventures_12_d	31	0.9032258064516129	242	36652	 that suite of rooms, which had	 that suite of rooms which I wa
radcliffe_udolpho_16_g	31	0.9032258064516129	6234	52837	, suddenly remembering the horr	, suddenly remembering that her
radcliffe_udolpho_33_g	33	0.9090909090909091	14497	9569	 and, in the next moment, the app	 and, in the next moment, she hea
radcliffe_udolpho_2_g	31	0.9032258064516129	8815	14950	 on the night before her death,	 on the night before their depa
radcliffe_udolpho_2_g	32	0.90625	11728	15579	 returned into the chamber, she 	 returned to her chamber, she ta
radcliffe_udolpho_15_g	31	0.9032258064516129	7772	12038	 she thought she perceived some	 she thought she perceived a go
