TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_scarlet_6_d	33	0.9090909090909091	30309	6631	ed himself in the arm-chair on th	ed himself in the arm-chair, and 
shelley_frankenstein_45_g	30	0.9	11831	3938	ect of their conversation on t	ect of their conversation. I a
walpole_castleofotranto_2_g	31	0.9354838709677419	18439	30125	 the great hall of his castle, 	 the great hall of the castle, 
radcliffe_udolpho_56_g	36	0.9166666666666666	1189	12714	 returned to the supper-room, where 	 returned to the supper-room, the Co
radcliffe_udolpho_56_g	33	0.9696969696969697	1431	871	 the inhabitants of the chateau. 	 the inhabitants of the chateau w
radcliffe_udolpho_56_g	36	0.9166666666666666	10815	12714	 returned to the supper-room, whithe	 returned to the supper-room, the Co
radcliffe_udolpho_56_g	30	0.9	20737	7445	 the occasion of his visit, in	 the occasion of his visit. 'A
radcliffe_udolpho_38_g	30	0.9	15306	22639	 lose the remembrance of the m	 lose the remembrance of it fo
radcliffe_udolpho_51_g	31	0.9032258064516129	9982	25436	 for a considerable time, with 	 for a considerable time, to al
radcliffe_udolpho_51_g	30	0.9	12922	1087	 she was on the point of menti	 she was on the point of retur
radcliffe_udolpho_17_g	30	0.9	8559	19646	 early in the morning, and rem	 early in the morning, bade he
radcliffe_udolpho_17_g	32	0.9375	9323	20035	n the doors, through which he pa	n the door, through which her au
radcliffe_udolpho_17_g	30	0.9333333333333333	9980	1028	d, for a considerable time, wi	d, for a considerable time, pe
doyle_baskervilles_13_u	31	0.9032258064516129	12292	18230	 the consequence of their own w	 the consequences of his own wi
radcliffe_udolpho_52_g	32	0.90625	1296	3901	 the north apartments, and Dorot	 the north apartments, and to te
radcliffe_udolpho_52_g	30	0.9333333333333333	1296	16041	 the north apartments, and Dor	 the north apartments, and now
radcliffe_udolpho_52_g	30	0.9333333333333333	1431	17187	 the inhabitants of the chatea	 the inhabitants of the castle
radcliffe_udolpho_52_g	31	0.9032258064516129	10896	2733	 the north apartment, had retre	 the north apartments, had the 
radcliffe_udolpho_52_g	32	0.90625	19991	2689	 the means, by which he had obta	 the means, by which he had disa
radcliffe_udolpho_52_g	31	0.9032258064516129	20338	1275	, that he had something of impo	, that he had something of cons
radcliffe_udolpho_52_g	34	0.9411764705882353	22695	5696	 but, not perceiving any thing to 	 but, not perceiving any thing, I 
stoker_dracula_19_g	34	0.9117647058823529	20339	28866	 that he had something of importan	 that he had something important t
radcliffe_udolpho_24_g	30	0.9	27603	2058	he passed, and sometimes pause	he passed, and sometimes spoke
stoker_dracula_26_g	30	0.9333333333333333	19661	14303	 that there was nothing to fea	 that there was nothing to be 
collins_moonstone_89_d	31	0.9032258064516129	26292	8611	 followed the stranger, who oft	 followed the stranger out of t
radcliffe_udolpho_7_g	36	0.9166666666666666	9981	6885	, for a considerable time, with grea	, for a considerable time, without e
radcliffe_udolpho_7_g	30	0.9	20767	4771	 the apartment where they were	 the apartment. When they were
radcliffe_udolpho_39_g	30	0.9	30587	2427	, when he raised his eyes, he 	, when he raised his eyes and 
austen_northangerabbey_7_g	30	0.9	26930	5955	 whither they were going, and 	 whither they were going, it w
doyle_signoffour_8_d	30	0.9	1428	15348	 of the inhabitants of the cha	 of the inhabitants of the Ind
radcliffe_udolpho_23_g	30	0.9333333333333333	1431	21854	 the inhabitants of the chatea	 the inhabitants of the castle
radcliffe_udolpho_23_g	30	0.9	12547	4538	 her countenance, and she then	 her countenance, and heighten
radcliffe_udolpho_23_g	32	0.9375	16353	34132	 in an obscure corner of the Mar	 in an obscure corner of the roo
radcliffe_udolpho_23_g	33	0.9090909090909091	19853	7369	 manners of the stranger, after s	 manners of the strangers, that s
radcliffe_udolpho_23_g	30	0.9	25023	27307	ng passages, came, at length, 	ng passages, she, at length, r
radcliffe_udolpho_23_g	32	0.90625	28779	27736	he thought he heard a voice in t	he thought she heard a voice, an
radcliffe_udolpho_29_g	31	0.9032258064516129	9982	1754	 for a considerable time, with 	 for a considerable time, on th
radcliffe_udolpho_29_g	32	0.90625	9982	8260	 for a considerable time, with g	 for a considerable time, when, 
radcliffe_udolpho_29_g	32	0.90625	28779	8325	he thought he heard a voice in t	he thought she heard a voice, an
shelley_frankenstein_55_g	31	0.9032258064516129	20270	4983	 a short distance from the cast	 a short distance from the hous
radcliffe_udolpho_55_g	30	0.9	6865	663	 Marchioness de Villeroi died 	 Marchioness de Villeroi, and 
radcliffe_udolpho_55_g	30	0.9	6865	1847	 Marchioness de Villeroi died 	 Marchioness de Villeroi, we s
radcliffe_udolpho_55_g	30	0.9	6865	15143	 Marchioness de Villeroi died 	 Marchioness de Villeroi; and 
radcliffe_udolpho_55_g	30	0.9	12846	651	 of the late Marchioness, she 	 of the late Marchioness de Vi
radcliffe_udolpho_55_g	31	0.9354838709677419	12846	15915	 of the late Marchioness, she w	 of the late Marchioness, when 
radcliffe_udolpho_55_g	30	0.9	12846	18211	 of the late Marchioness, she 	 of the late Marchioness de Vi
radcliffe_udolpho_55_g	34	0.9411764705882353	27811	19999	, stretched at its length, and wel	, stretched at its length, and dre
radcliffe_udolpho_55_g	31	0.9354838709677419	29083	4436	, that he had been deceived by 	, that he had been deceived in 
lewis_monk_2_g	30	0.9333333333333333	28390	71986	 the exact resemblance of the 	 the exact resemblance of his 
radcliffe_udolpho_46_g	37	1.0	7840	7899	 beguile the tediousness of the night	 beguile the tediousness of the night
walpole_castleofotranto_3_g	31	0.9032258064516129	18439	12059	 the great hall of his castle, 	 the great hall of the castle. 
radcliffe_udolpho_26_g	38	0.9736842105263158	26192	10082	 every moment to see it extinguished; 	 every moment to see it extinguished, 
radcliffe_udolpho_26_g	30	0.9	29956	175	d, on the following day, it wa	d, on the following day, to fi
radcliffe_udolpho_1_g	35	0.9142857142857143	1189	34421	 returned to the supper-room, where	 returned to the supper-room, seeme
radcliffe_udolpho_1_g	30	1.0	10815	34421	 returned to the supper-room, 	 returned to the supper-room, 
radcliffe_udolpho_1_g	30	0.9	13220	34175	 separated for the night, and 	 separated for the night, M. Q
radcliffe_udolpho_1_g	30	0.9666666666666667	19660	44272	, that there was nothing to fe	, that there was nothing to ex
