TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
radcliffe_udolpho_18_g	40	0.95	12325	17777	 air of this mountainous region was chil	 air of this mountainous region was cold
radcliffe_udolpho_18_g	36	0.9722222222222222	15914	33090	 circumstances, connected with the c	 circumstance, connected with the ca
radcliffe_udolpho_18_g	32	0.90625	17173	12141	 along the brow of the precipice	 along the brow of a precipice a
radcliffe_udolpho_18_g	36	0.9166666666666666	26210	12141	 along the brow of a precipice. Over	 along the brow of a precipice above
radcliffe_udolpho_18_g	33	0.9696969696969697	29550	34312	, and, perceiving, that it was go	, and, perceiving, that it was no
radcliffe_udolpho_18_g	30	0.9	46672	31079	 re-animated her spirits, and 	 re-animated her spirits, to g
radcliffe_udolpho_18_g	34	0.9117647058823529	50943	16236	 stretched upon the pavement, and 	 stretched along the pavement and 
radcliffe_udolpho_18_g	31	0.9032258064516129	54990	41659	 have nothing to fear from them	 have nothing to fear from my i
radcliffe_udolpho_13_g	31	0.9032258064516129	7714	27799	ed by the conversation of her l	ed by the consideration of her 
radcliffe_udolpho_13_g	31	0.9032258064516129	16559	46080	he considered, that she was on 	he considered, that there was n
radcliffe_udolpho_13_g	31	0.9354838709677419	52513	33195	 but the joy she felt, on this 	 but the joy she felt on thus m
radcliffe_udolpho_3_g	30	0.9	346	4377	 among the mountains, and were	 among the mountains, and, ben
radcliffe_udolpho_3_g	36	0.9166666666666666	7187	11029	 of the breeze among the woods, or t	 of the breeze among the woods, and 
radcliffe_udolpho_3_g	30	0.9	12065	15900	, if such it could be called, 	, if such they could be called
radcliffe_udolpho_3_g	30	0.9	16944	12000	 they were in search of, the C	 they were in search of. The s
radcliffe_udolpho_3_g	30	0.9333333333333333	26074	11860	fter a moment's hesitation, pa	fter a moment's hesitation, St
radcliffe_udolpho_3_g	30	0.9	57180	9623	 under the shade of the dark g	 under the shade of the oak an
christie_secretadversary_14_d	30	0.9	54126	2438	 for the purpose of bringing h	 for the purpose of obtaining 
radcliffe_udolpho_48_g	30	0.9	19249	16504	 endeavouring to re-collect al	 endeavouring to recollect the
